id,category,title,author,facicle,year,start_page,end_page,pdf_link
ANU-M-2000-10083300834,Noticiario Académico,Tribuna Joven de Relaciones Internacionales y Derecho Internacional,RACMYP,1,2000,00833,00834,abrir_pdf.php?id=ANU-M-2000-10083300834
ANU-M-2000-10083500835,Noticiario Académico,"Seminario. ""La Universidad , los centros de postgrado y los colegios profesionales ante los retos del empleo de los economistas""",RACMYP,1,2000,00835,00835,abrir_pdf.php?id=ANU-M-2000-10083500835
ANU-M-2001-10000100051,Presentación,Por Enrique Fuentes Quintana. Presidente de la Real Academia de Ciencias Morales y Políticas,RACMYP,1,2001,00001,00051,abrir_pdf.php?id=ANU-M-2001-10000100051
ANU-M-2001-10000500032,Intervenciones Académicas. Ciclos monográficos. España y Europa,Problemas económicos en el otoño del 2000,Juan Velarde Fuertes,1,2001,00005,00032,abrir_pdf.php?id=ANU-M-2001-10000500032
ANU-M-2001-10003300050,Intervenciones Académicas. Ciclos monográficos. España y Europa,La política económica ante los problemas del otoño 2000,José Barea Tejeiro,1,2001,00033,00050,abrir_pdf.php?id=ANU-M-2001-10003300050
ANU-M-2001-10005100072,Intervenciones Académicas. Ciclos monográficos. España y Europa,"Instituciones, shocks y crecimiento: EE.UU., Europa y España",Julio Segura Sánchez,1,2001,00051,00072,abrir_pdf.php?id=ANU-M-2001-10005100072
ANU-M-2001-10007300086,Intervenciones Académicas. Ciclos monográficos. España y Europa,Sobre el euro,Luis Angel Rojo Duque,1,2001,00073,00086,abrir_pdf.php?id=ANU-M-2001-10007300086
ANU-M-2001-10008700114,Intervenciones Académicas. Ciclos monográficos. España y Europa,Luces y sombras de la nueva economía,Jaime Terceiro Lomba,1,2001,00087,00114,abrir_pdf.php?id=ANU-M-2001-10008700114
ANU-M-2001-10011500136,Intervenciones Académicas. Ciclos monográficos. España y Europa,Situación actual del problema tecnológico en España, José Ángel Sánchez Asiaín,1,2001,00115,00136,abrir_pdf.php?id=ANU-M-2001-10011500136
ANU-M-2001-10013700162,Intervenciones Académicas. Ciclos monográficos. España y Europa,La formación empresarial como factor del desarrollo económico,Rafael Termes Carreró,1,2001,00137,00162,abrir_pdf.php?id=ANU-M-2001-10013700162
ANU-M-2001-10016300222,Intervenciones Académicas. Ciclos monográficos. España y Europa,Ética europea y Oriente,Gonzalo Fernández De La Mora,1,2001,00163,00222,abrir_pdf.php?id=ANU-M-2001-10016300222
ANU-M-2001-10022300240,Intervenciones Académicas. Ciclos monográficos. España y Europa,Tareas constitucionales de las Fuerzas Armadas: entre el interés nacional y la supranacionalidad,Miguel Herrero y Rodríguez de Miñón,1,2001,00223,00240,abrir_pdf.php?id=ANU-M-2001-10022300240
ANU-M-2001-10024100258,Intervenciones Académicas. Ciclos monográficos. España y Europa,Las Fuerzas Armadas que España va a ofrecer a Europa,Sabino Fernández Campo,1,2001,00241,00258,abrir_pdf.php?id=ANU-M-2001-10024100258
ANU-M-2001-10025900278,Intervenciones Académicas. Ciclos monográficos. España y Europa,Europa y España: breve contribución al Derecho constitucional euroatlántico,Pablo Lucas Verdú,1,2001,00259,00278,abrir_pdf.php?id=ANU-M-2001-10025900278
ANU-M-2001-10027900300,Intervenciones Académicas. Ciclos monográficos. España y Europa,España y Europa: La tutela jurisdiccional de los Tribunales Europeos,Jesús González Pérez,1,2001,00279,00300,abrir_pdf.php?id=ANU-M-2001-10027900300
ANU-M-2001-10030100318,Intervenciones Académicas. Ciclos monográficos. España y Europa,La europeización de Europa (Historia cultural selectiva),Carmelo Lisón Tolosana,1,2001,00301,00318,abrir_pdf.php?id=ANU-M-2001-10030100318
ANU-M-2001-10031900360,Intervenciones Académicas. Ciclos monográficos. España y Europa,¿Qué Europa? ¿Qué España?,Dalmacio Negro Pavón,1,2001,00319,00360,abrir_pdf.php?id=ANU-M-2001-10031900360
ANU-M-2001-10036100388,Intervenciones Académicas. Ciclos monográficos. España y Europa,España y la modernidad,José Luis Pinillos Díaz,1,2001,00361,00388,abrir_pdf.php?id=ANU-M-2001-10036100388
ANU-M-2001-10038900402,Intervenciones Académicas. Ciclos monográficos. España y Europa,España y Europa,Manuel Fraga Iribarne,1,2001,00389,00402,abrir_pdf.php?id=ANU-M-2001-10038900402
ANU-M-2001-10040500422,Intervenciones Académicas. Ciclos monográficos. Migración,El panorama migratorio en España a comienzos del siglo XXI,Antonio Iquierdo Escribano,1,2001,00405,00422,abrir_pdf.php?id=ANU-M-2001-10040500422
ANU-M-2001-10042300444,Intervenciones Académicas. Ciclos monográficos. Migración,Ayer y hoy de las leyes de extranjería y de emigración,Manuel Alonso Olea,1,2001,00423,00444,abrir_pdf.php?id=ANU-M-2001-10042300444
ANU-M-2001-10044500466,Intervenciones Académicas. Ciclos monográficos. Migración,Debate sobre la inmigración,RACMYP,1,2001,00445,00466,abrir_pdf.php?id=ANU-M-2001-10044500466
ANU-M-2001-10046900484,Intervenciones Académicas. Ciclos monográficos. Universidad,Proyectos para la Universidad española,Julio Iglesias de Ussel,1,2001,00469,00484,abrir_pdf.php?id=ANU-M-2001-10046900484
ANU-M-2001-10048500498,Intervenciones Académicas. Ciclos monográficos. Universidad,La Universidad en la Constitución,Gregorio Peces-Barba Martínez,1,2001,00485,00498,abrir_pdf.php?id=ANU-M-2001-10048500498
ANU-M-2001-10049900532,Intervenciones Académicas. Ciclos monográficos. Universidad,La función de la filosofía en la enseñanza universitaria,Alfonso López Quintás,1,2001,00499,00532,abrir_pdf.php?id=ANU-M-2001-10049900532
ANU-M-2001-10053300552,Intervenciones Académicas. Ciclos monográficos. Universidad,Universidad y Medicina,José María Segovia de Arana,1,2001,00533,00552,abrir_pdf.php?id=ANU-M-2001-10053300552
ANU-M-2001-10055300567,Intervenciones Académicas. Ciclos monográficos. Universidad,Universidad y preparación por profesionales,Fernando Garrido Falla,1,2001,00553,00567,abrir_pdf.php?id=ANU-M-2001-10055300567
ANU-M-2001-10057100582,Intervenciones Académicas. Otras disertaciones,Los nuevos rebeldes,Francisco Murillo Ferrol,1,2001,00571,00582,abrir_pdf.php?id=ANU-M-2001-10057100582
ANU-M-2001-10058300605,Intervenciones Académicas. Otras disertaciones,¿Qué es el realismo? Diversas perspectivas con las cuales se enfoca su significado,Juan Vallet de Goytisolo,1,2001,00583,00605,abrir_pdf.php?id=ANU-M-2001-10058300605
ANU-M-2001-10061100620,Otras Actividades Académicas. Nuevos ingresos,Extracto de los discursos de los Excmos. Sres.: HELIODORO CARPINTERO CAPELL: Esbozo de una psicología según la razón vital,Heliodoro Carpintero Capell,1,2001,00611,00620,abrir_pdf.php?id=ANU-M-2001-10061100620
ANU-M-2001-10062100626,Otras Actividades Académicas. Nuevos ingresos,Extracto de los discursos de los Excmos. Sres.: MARCELINO OREJA AGUIRRE: Tres vascos en lal política exterior de España,Marcelino Oreja Aguirre,1,2001,00621,00626,abrir_pdf.php?id=ANU-M-2001-10062100626
ANU-M-2001-10062700635,Otras Actividades Académicas. Nuevos ingresos,Extracto de los discursos de los Excmos. Sres.: ANTONIO MARIA ROUCO VARELA: Los fundamentos de los derechos humanos: Una cuestión urgente,Antonio María Rouco Varela,1,2001,00627,00635,abrir_pdf.php?id=ANU-M-2001-10062700635
ANU-M-2001-10063900642,Otras Actividades Académicas. Actos públicos,Celebración del I Centenario de la Seguridad Social en España,RACMYP,1,2001,00639,00642,abrir_pdf.php?id=ANU-M-2001-10063900642
ANU-M-2001-10064300652,Otras Actividades Académicas. Actos públicos,"Celebración del I Centenario de la Seguridad Social en España. Palabras del Académico de Número Excmo. Sr. D. Juan Velarde Fuertes en la presentación del volumen VII de ""Papeles y Memorias. I Centenario de la Seguridad Social""",Juan Velarde Fuertes,1,2001,00643,00652,abrir_pdf.php?id=ANU-M-2001-10064300652
ANU-M-2001-10065300654,Otras Actividades Académicas. Actos públicos,"Ciclo de Conferencias ""España y Europa: Aspectos económicos 2000""",RACMYP,1,2001,00653,00654,abrir_pdf.php?id=ANU-M-2001-10065300654
ANU-M-2001-10065500670,Otras Actividades Académicas. Actos públicos,"Ciclo de Conferencias ""España y Europa: Aspectos económicos 2000"": ""España y Europa: Aspectos económicos 2000"". ""Unión Europea: Presente y futuro"".",Pedro Solbes,1,2001,00655,00670,abrir_pdf.php?id=ANU-M-2001-10065500670
ANU-M-2001-10067100686,Otras Actividades Académicas. Actos públicos,"Ciclo de Conferencias ""España y Europa: Aspectos económicos 2000"": ""La política monetaria europea y el Banco Central Europeo""",Eugenio Domingo Solans,1,2001,00671,00686,abrir_pdf.php?id=ANU-M-2001-10067100686
ANU-M-2001-10068700700,Otras Actividades Académicas. Actos públicos,"Ciclo de Conferencias ""España y Europa: Aspectos económicos 2000"": ""El tipo de cambio del euro, el precio del petróleo y la nueva economía en Estados Unidos""",José Luis Feito Higueruela,1,2001,00687,00700,abrir_pdf.php?id=ANU-M-2001-10068700700
ANU-M-2001-10070100720,Otras Actividades Académicas. Actos públicos,Tribuna Local,RACMYP,1,2001,00701,00720,abrir_pdf.php?id=ANU-M-2001-10070100720
ANU-M-2001-10072100722,Otras Actividades Académicas. Actos públicos,"Seminario ""La tecnología al servicio del hombre""",RACMYP,1,2001,00721,00722,abrir_pdf.php?id=ANU-M-2001-10072100722
ANU-M-2001-10072300724,Otras Actividades Académicas. Actos públicos,Simposio hispano-alemán sobre Ciencias Morales y modernización,RACMYP,1,2001,00723,00724,abrir_pdf.php?id=ANU-M-2001-10072300724
ANU-M-2001-10072500731,Otras Actividades Académicas. Actos públicos,Actos de difusión y presentación de publicaciones,RACMYP,1,2001,00725,00731,abrir_pdf.php?id=ANU-M-2001-10072500731
ANU-M-2001-10073500740,Otras Actividades Académicas. Noticiario académico,Crónica académica,RACMYP,1,2001,00735,00740,abrir_pdf.php?id=ANU-M-2001-10073500740
ANU-M-2001-10074100744,Otras Actividades Académicas. Noticiario académico,Relación de disertaciones por orden cronológico,RACMYP,1,2001,00741,00744,abrir_pdf.php?id=ANU-M-2001-10074100744
ANU-M-2001-10074500745,Otras Actividades Académicas. Noticiario académico,Cinco siglos de música española,RACMYP,1,2001,00745,00745,abrir_pdf.php?id=ANU-M-2001-10074500745
ANU-M-2002-10000100002,Presentación,Por Enrique Fuentes Quintana. Presidente de la Real Academia de Ciencias Morales y Políticas,RACMYP,1,2002,00001,00002,abrir_pdf.php?id=ANU-M-2002-10000100002
ANU-M-2002-10000500060,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La obra y el pensamiento histórico-político de Luis Díez del Corral,Dalmacio Negro Pavón,1,2002,00005,00060,abrir_pdf.php?id=ANU-M-2002-10000500060
ANU-M-2002-10006100086,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La defensa del espíritu y de la Hispanidad,Alfonso López Quintás,1,2002,00061,00086,abrir_pdf.php?id=ANU-M-2002-10006100086
ANU-M-2002-10008700102,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Teresa de Jesús,Olegario González de Cardedal,1,2002,00087,00102,abrir_pdf.php?id=ANU-M-2002-10008700102
ANU-M-2002-10010300192,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El espacio ideológico de la Real Academia de Ciencias Morales y Políticas en la crisis de fin de siglo (1890-1907),Pedro Cerezo Galán,1,2002,00103,00192,abrir_pdf.php?id=ANU-M-2002-10010300192
ANU-M-2002-10019300214,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El doctor Simarro y la psicología española,Heliodoro Carpintero Capell,1,2002,00193,00214,abrir_pdf.php?id=ANU-M-2002-10019300214
ANU-M-2002-10021500221,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Derechos humanos y Derecho Internacional,Juan Antonio Carrillo Salcedo,1,2002,00215,00221,abrir_pdf.php?id=ANU-M-2002-10021500221
ANU-M-2002-10022500234,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La Europa de la proximidad,Manuel Fraga Iribarne,1,2002,00225,00234,abrir_pdf.php?id=ANU-M-2002-10022500234
ANU-M-2002-10023500248,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Eugenio Vegas Latapié,Juan Vallet de Goytisolo,1,2002,00235,00248,abrir_pdf.php?id=ANU-M-2002-10023500248
ANU-M-2002-10024900282,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,¿Patriotismo o constitucionalismo útil?,Miguel Herrero y Rodríguez de Miñón,1,2002,00249,00282,abrir_pdf.php?id=ANU-M-2002-10024900282
ANU-M-2002-10028300306,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"La aventura política de Don Antonio Alcalá Galiano, su aportación al Derecho político constitucional",Pablo Lucas Verdú,1,2002,00283,00306,abrir_pdf.php?id=ANU-M-2002-10028300306
ANU-M-2002-10030700322,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"El matrimonio de los llamados a la sucesión en el trono de España, según la Constitución de 1978",Sabino Fernández Campo,1,2002,00307,00322,abrir_pdf.php?id=ANU-M-2002-10030700322
ANU-M-2002-10032300336,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Los problemas de la paz y de la justicia internacionales. Del 11 de septiembre al Sínodo de los Obispos. Una reflexión a la luz de la doctrina social de la Iglesia,Antonio María Rouco Varela,1,2002,00323,00336,abrir_pdf.php?id=ANU-M-2002-10032300336
ANU-M-2002-10033700352,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"La amortización constitucional en la Península Ibérica, una tendencia histórica",Afonso D´Oliveira Martins,1,2002,00337,00352,abrir_pdf.php?id=ANU-M-2002-10033700352
ANU-M-2002-10035500372,Intervenciones Académicas. Secciones. Ciencias Sociales,Accidente de trabajo y accidente de tráfico,Manuel Alonso Olea,1,2002,00355,00372,abrir_pdf.php?id=ANU-M-2002-10035500372
ANU-M-2002-10037300388,Intervenciones Académicas. Secciones. Ciencias Sociales,Ante el futuro energético español,Juan Velarde Fuertes,1,2002,00373,00388,abrir_pdf.php?id=ANU-M-2002-10037300388
ANU-M-2002-10038900400,Intervenciones Académicas. Secciones. Ciencias Sociales,Multiculturalismos (en clave antropológica),Carmelo Lisón Tolosana,1,2002,00389,00400,abrir_pdf.php?id=ANU-M-2002-10038900400
ANU-M-2002-10040100416,Intervenciones Académicas. Secciones. Ciencias Sociales,La Convención Europea,Marcelino Oreja Aguirre,1,2002,00401,00416,abrir_pdf.php?id=ANU-M-2002-10040100416
ANU-M-2002-10041700432,Intervenciones Académicas. Secciones. Ciencias Sociales,La etnicidad en Europa en los tiempos presentes,Jean Cuisenier,1,2002,00417,00432,abrir_pdf.php?id=ANU-M-2002-10041700432
ANU-M-2002-10043300456,Intervenciones Académicas. Secciones. Ciencias Sociales,Galdós y la historia de España,José Manuel Cuenca Toribio,1,2002,00433,00456,abrir_pdf.php?id=ANU-M-2002-10043300456
ANU-M-2002-10045700472,Intervenciones Académicas. Secciones. Ciencias Sociales,"Medios de comunicación, periodismo y cultura: cuestiones actuales",Jaime Antúnez,1,2002,00457,00472,abrir_pdf.php?id=ANU-M-2002-10045700472
ANU-M-2002-10047500492,Intervenciones Académicas. Secciones. Ciencias Económicas,Las fluctuaciones financieras y la política monetaria,Luis Angel Rojo Duque,1,2002,00475,00492,abrir_pdf.php?id=ANU-M-2002-10047500492
ANU-M-2002-10049300508,Intervenciones Académicas. Secciones. Ciencias Económicas,La política de defensa de la competencia en perspectiva histórica y analítica,Julio Segura Sánchez,1,2002,00493,00508,abrir_pdf.php?id=ANU-M-2002-10049300508
ANU-M-2002-10050900548,Intervenciones Académicas. Secciones. Ciencias Económicas,La banca española en la Unión Europea en ampliación,Rafael Termes Carreró,1,2002,00509,00548,abrir_pdf.php?id=ANU-M-2002-10050900548
ANU-M-2002-10054900578,Intervenciones Académicas. Secciones. Ciencias Económicas,Productividad de la economía española,Jaime Terceiro Lomba,1,2002,00549,00578,abrir_pdf.php?id=ANU-M-2002-10054900578
ANU-M-2002-10057900596,Intervenciones Académicas. Secciones. Ciencias Económicas,El pacto de estabilidad y crecimiento y la política presupuestaria de España,José Barea Tejeiro,1,2002,00579,00596,abrir_pdf.php?id=ANU-M-2002-10057900596
ANU-M-2002-10059700636,Intervenciones Académicas. Secciones. Ciencias Económicas,Gabriel Rodríguez: la libertad como imperativo ético,Eloy Fernández Clemente,1,2002,00597,00636,abrir_pdf.php?id=ANU-M-2002-10059700636
ANU-M-2002-10063700680,Intervenciones Académicas. Secciones. Ciencias Económicas,Raimundo Fernández Villaverde: un ministro de Hacienda ejemplar,Francisco Comín Comín,1,2002,00637,00680,abrir_pdf.php?id=ANU-M-2002-10063700680
ANU-M-2002-10068100696,Intervenciones Académicas. Secciones. Ciencias Económicas,Sobre el saber jurídico-político. Un posible enfoque,Manuel Jiménez de Parga y Cabrera,1,2002,00681,00696,abrir_pdf.php?id=ANU-M-2002-10068100696
ANU-M-2002-10069700720,Intervenciones Académicas. Secciones. Ciencias Económicas, La clase política en la España democrática,Íñigo Cavero Lataillade,1,2002,00697,00720,abrir_pdf.php?id=ANU-M-2002-10069700720
